price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood_Eixample,neighborhood_Gràcia,neighborhood_Horta- Guinardo,neighborhood_Les Corts,neighborhood_Nou Barris,neighborhood_Sant Andreu,neighborhood_Sant Martí,neighborhood_Sants-Montjuïc,neighborhood_Sarria-Sant Gervasi
2000,3,3,True,False,150,flat,0,0,0,1,0,0,0,0,0
1350,3,2,True,False,124,flat,1,0,0,0,0,0,0,0,0
850,1,1,True,False,40,flat,0,0,0,0,0,0,0,0,1
1100,2,1,True,False,56,flat,0,0,0,0,0,0,0,0,0
690,1,1,False,False,36,flat,0,0,0,0,0,0,0,0,0
700,2,1,False,False,67,flat,0,0,0,0,0,0,0,0,0
710,2,1,True,False,33,flat,0,0,0,0,0,0,0,0,0
720,2,1,False,False,45,flat,0,0,0,0,0,0,0,1,0
1130,3,2,True,False,89,flat,1,0,0,0,0,0,0,0,0
1150,2,1,False,True,50,attic,0,0,0,0,0,0,0,0,1
1195,3,1,True,False,74,flat,1,0,0,0,0,0,0,0,0
520,1,1,True,False,25,flat,0,0,0,0,0,0,0,0,0
840,2,1,True,False,55,flat,0,0,0,0,0,0,0,1,0
760,2,1,False,False,67,flat,0,0,0,0,0,0,0,1,0
1400,1,1,True,True,60,flat,0,0,0,0,0,0,1,0,0
1150,2,2,True,False,83,flat,0,0,0,0,0,0,1,0,0
1700,3,2,True,False,118,flat,0,0,0,0,0,0,1,0,0
1360,2,1,True,False,55,flat,0,0,0,0,0,0,1,0,0
1650,2,2,True,True,93,flat,0,0,0,0,0,0,1,0,0
1175,3,1,True,True,61,flat,0,0,0,0,0,0,1,0,0
1210,2,1,True,False,55,flat,0,0,0,0,0,0,1,0,0
1150,2,2,True,False,60,flat,0,0,0,0,0,0,1,0,0
2000,4,3,True,False,154,flat,0,0,0,0,0,0,1,0,0
1500,3,2,True,False,104,attic,0,0,0,0,0,0,1,0,0
1900,2,2,True,False,85,flat,0,0,0,0,0,0,1,0,0
1800,1,1,True,True,60,attic,0,0,0,0,0,0,1,0,0
2520,3,2,True,False,193,flat,0,0,0,0,0,0,1,0,0
2400,3,2,True,True,120,flat,0,0,0,0,0,0,1,0,0
1500,3,2,True,True,66,flat,0,0,0,0,0,0,1,0,0
2600,3,2,True,True,121,flat,0,0,0,0,0,0,1,0,0
1250,2,1,False,False,73,flat,0,0,0,0,0,0,1,0,0
1800,2,1,True,False,89,apartment,0,0,0,0,0,0,1,0,0
1500,2,1,True,True,70,flat,0,0,0,0,0,0,1,0,0
1190,2,1,True,False,64,flat,0,0,0,0,0,0,0,0,0
1050,2,1,True,False,45,apartment,0,0,0,0,0,0,0,0,0
1220,2,1,True,False,75,flat,0,0,0,1,0,0,0,0,0
1540,4,2,True,False,120,flat,0,0,0,1,0,0,0,0,0
2700,4,3,True,True,190,flat,0,0,0,1,0,0,0,0,0
1800,4,3,True,False,124,flat,0,0,0,1,0,0,0,0,0
2975,5,2,True,True,232,flat,0,0,0,1,0,0,0,0,0
1900,0,3,True,True,145,flat,0,0,0,1,0,0,0,0,0
1600,2,2,True,False,70,flat,0,0,0,1,0,0,0,0,0
1700,2,1,True,True,90,flat,0,0,0,1,0,0,0,0,0
1300,2,1,True,True,55,apartment,0,0,0,1,0,0,0,0,0
2300,2,2,True,True,130,apartment,0,0,0,1,0,0,0,0,0
2600,3,2,True,True,177,flat,0,0,0,1,0,0,0,0,0
2450,3,2,True,False,150,flat,0,0,0,1,0,0,0,0,0
2500,2,3,True,True,150,apartment,0,0,0,1,0,0,0,0,0
1895,3,3,True,False,175,flat,0,0,0,1,0,0,0,0,0
2950,5,3,True,False,250,apartment,0,0,0,1,0,0,0,0,0
1300,2,1,True,True,76,flat,0,0,0,1,0,0,0,0,0
2000,4,3,True,True,130,flat,0,0,0,1,0,0,0,0,0
3000,5,3,True,True,233,apartment,0,0,0,1,0,0,0,0,0
1300,2,2,True,False,74,flat,0,0,0,1,0,0,0,0,0
2250,3,2,True,False,120,flat,0,0,0,1,0,0,0,0,0
2600,5,3,True,True,180,flat,0,0,0,1,0,0,0,0,0
2000,4,2,True,True,150,flat,0,0,0,1,0,0,0,0,0
3000,4,4,True,False,235,flat,0,0,0,1,0,0,0,0,0
2750,5,3,True,False,160,flat,0,0,0,1,0,0,0,0,0
1035,3,2,True,False,85,flat,1,0,0,0,0,0,0,0,0
775,1,1,False,False,39,flat,0,0,0,0,0,0,1,0,0
800,3,2,True,False,83,flat,0,0,0,0,0,0,0,1,0
650,2,1,False,False,56,flat,0,0,1,0,0,0,0,0,0
825,1,1,False,False,50,flat,0,1,0,0,0,0,0,0,0
1600,0,1,True,False,60,flat,1,0,0,0,0,0,0,0,0
890,1,1,True,False,55,flat,1,0,0,0,0,0,0,0,0
900,3,1,True,False,75,flat,0,0,0,0,0,0,0,1,0
2400,3,2,True,False,140,flat,0,0,0,0,0,0,0,0,1
1000,3,2,True,False,74,flat,0,0,0,0,0,0,0,1,0
2500,3,3,True,False,140,flat,0,0,0,0,0,0,0,0,1
2700,3,2,True,False,85,flat,0,0,0,0,0,0,0,0,1
2000,2,1,True,False,65,flat,0,0,0,0,0,0,0,0,1
790,2,1,True,False,88,flat,0,0,0,0,0,1,0,0,0
1600,4,2,True,False,122,flat,1,0,0,0,0,0,0,0,0
2500,2,2,True,True,116,flat,0,0,0,0,0,0,1,0,0
1050,2,1,True,False,60,flat,0,0,0,0,0,0,0,0,1
990,2,1,True,True,81,flat,0,1,0,0,0,0,0,0,0
950,2,1,True,False,50,flat,0,1,0,0,0,0,0,0,0
1100,2,1,True,False,60,apartment,0,0,0,0,0,0,0,0,1
990,3,1,True,True,81,flat,0,0,0,0,0,0,0,1,0
1300,2,1,True,True,91,attic,1,0,0,0,0,0,0,0,0
1000,3,2,True,True,79,flat,0,1,0,0,0,0,0,0,0
1150,4,1,True,False,85,flat,1,0,0,0,0,0,0,0,0
935,2,1,True,False,65,attic,0,0,0,0,0,0,0,1,0
875,1,1,True,True,54,flat,0,0,0,0,0,0,0,0,1
2200,4,3,True,True,235,flat,0,0,0,0,0,0,0,0,1
850,0,1,False,False,60,flat,0,0,0,0,0,0,0,0,0
1800,4,2,True,False,90,attic,0,0,0,0,0,0,1,0,0
1500,2,1,True,False,75,flat,1,0,0,0,0,0,0,0,0
3000,4,3,True,True,130,flat,1,0,0,0,0,0,0,0,0
2200,3,2,True,True,123,flat,1,0,0,0,0,0,0,0,0
1850,2,3,True,False,150,flat,0,0,0,1,0,0,0,0,0
2120,3,2,True,False,100,flat,1,0,0,0,0,0,0,0,0
1500,2,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
1350,3,2,False,False,111,flat,0,0,0,0,0,0,0,0,1
1800,2,2,True,False,82,flat,1,0,0,0,0,0,0,0,0
2000,3,2,True,False,110,flat,0,0,0,0,0,0,0,0,1
2500,2,1,True,False,70,flat,0,0,0,0,0,0,0,0,0
1900,2,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
1950,2,2,True,True,91,flat,0,0,0,0,0,0,0,0,0
1600,1,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
1300,1,1,False,False,55,flat,0,0,0,0,0,0,0,0,1
750,1,1,True,False,47,flat,0,0,0,0,0,0,0,0,1
1350,2,2,True,False,64,flat,1,0,0,0,0,0,0,0,0
1463,4,2,True,False,120,flat,0,0,0,0,0,0,0,0,0
2900,3,2,True,False,180,flat,1,0,0,0,0,0,0,0,0
1350,3,1,True,True,146,flat,1,0,0,0,0,0,0,0,0
1175,2,1,True,False,65,flat,0,0,0,0,0,0,0,0,1
1350,2,1,False,False,74,flat,0,0,1,0,0,0,0,0,0
1839,5,2,True,False,140,flat,0,0,0,0,0,0,0,0,0
1125,2,1,True,False,70,flat,0,0,0,0,0,0,0,0,1
1200,2,1,True,False,40,flat,0,0,1,0,0,0,0,0,0
1950,5,2,True,False,140,flat,0,0,0,0,0,0,0,0,1
1700,2,1,True,True,90,flat,0,0,0,0,0,0,0,0,1
1550,2,2,True,True,85,flat,0,0,0,0,0,0,0,0,0
980,1,1,True,False,40,flat,0,0,1,0,0,0,0,0,0
1800,2,2,True,True,80,flat,1,0,0,0,0,0,0,0,0
2420,3,2,True,True,106,flat,1,0,0,0,0,0,0,0,0
1300,2,2,True,False,65,flat,1,0,0,0,0,0,0,0,0
1300,3,2,True,False,64,flat,0,0,1,0,0,0,0,0,0
1600,2,1,True,True,72,flat,1,0,0,0,0,0,0,0,0
1300,3,1,True,False,64,flat,0,0,1,0,0,0,0,0,0
980,1,1,True,False,40,flat,0,0,1,0,0,0,0,0,0
1500,2,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
2000,4,2,True,False,150,flat,1,0,0,0,0,0,0,0,0
1050,2,1,False,False,77,flat,0,0,0,0,0,0,0,0,0
2700,4,4,True,True,156,flat,0,0,0,1,0,0,0,0,0
1600,3,2,True,False,129,flat,0,0,0,0,0,0,0,0,1
1117,2,1,True,True,55,flat,1,0,0,0,0,0,0,0,0
1400,3,2,False,True,104,flat,1,0,0,0,0,0,0,0,0
770,1,1,False,False,59,flat,0,0,0,0,0,0,0,1,0
950,2,1,True,True,69,flat,1,0,0,0,0,0,0,0,0
900,1,1,True,False,56,flat,0,0,0,0,0,0,1,0,0
2800,2,2,True,True,96,flat,0,0,0,0,0,0,0,0,1
2300,5,2,True,True,150,flat,1,0,0,0,0,0,0,0,0
2300,3,2,True,True,125,flat,0,0,0,0,0,0,1,0,0
2200,2,2,True,False,102,flat,1,0,0,0,0,0,0,0,0
1300,1,1,True,False,52,flat,0,0,0,0,0,0,0,0,0
1100,2,1,True,False,60,flat,0,0,0,0,0,0,0,1,0
900,2,1,False,False,66,flat,1,0,0,0,0,0,0,0,0
2655,2,2,True,True,139,flat,0,0,0,0,0,0,0,0,1
2200,4,3,True,False,210,flat,1,0,0,0,0,0,0,0,0
1250,2,2,True,False,86,flat,0,0,0,0,0,0,0,0,0
1550,2,2,True,True,110,flat,0,0,0,0,0,0,0,0,1
1250,2,2,True,False,96,flat,0,0,0,0,0,0,0,0,1
765,1,1,False,True,39,flat,0,0,0,0,0,0,0,0,0
950,2,1,False,False,65,flat,1,0,0,0,0,0,0,0,0
1800,4,2,True,False,150,flat,1,0,0,0,0,0,0,0,0
2900,4,2,True,True,153,flat,0,0,0,0,0,0,0,0,1
1600,3,2,True,False,66,flat,0,0,0,0,0,0,1,0,0
1250,4,2,True,False,82,flat,1,0,0,0,0,0,0,0,0
2934,3,2,True,True,117,flat,1,0,0,0,0,0,0,0,0
2467,2,2,True,True,102,flat,0,0,0,0,0,0,0,0,1
950,2,1,True,False,64,flat,0,0,0,0,0,0,0,0,1
1000,3,1,True,False,75,flat,0,0,0,0,0,0,0,1,0
900,2,1,False,False,65,flat,1,0,0,0,0,0,0,0,0
1500,3,2,True,False,76,flat,0,0,0,0,0,0,1,0,0
1100,2,1,False,False,60,flat,0,0,0,1,0,0,0,0,0
1500,2,1,True,True,56,flat,1,0,0,0,0,0,0,0,0
900,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,0
1950,3,2,False,False,140,flat,0,0,0,1,0,0,0,0,0
2550,4,2,True,True,166,flat,0,0,0,1,0,0,0,0,0
1800,2,1,True,True,70,flat,0,0,0,0,0,0,0,0,0
1400,2,1,True,False,77,flat,1,0,0,0,0,0,0,0,0
2278,3,2,True,True,123,flat,0,0,0,0,0,0,0,0,1
1200,1,1,True,False,55,flat,0,0,0,0,0,0,0,0,1
990,2,1,True,False,74,flat,1,0,0,0,0,0,0,0,0
1050,2,1,True,False,37,flat,0,0,0,0,0,0,0,0,1
2450,5,2,True,True,211,flat,1,0,0,0,0,0,0,0,0
900,1,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
900,2,2,True,False,70,flat,0,0,0,0,0,0,0,1,0
750,1,1,False,False,40,flat,0,0,0,0,0,0,0,0,0
1390,2,1,True,False,78,flat,0,0,0,0,0,0,1,0,0
900,2,1,False,False,50,flat,1,0,0,0,0,0,0,0,0
1150,1,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
900,2,2,False,False,70,flat,0,0,0,0,0,0,0,1,0
2300,4,2,True,True,128,flat,0,0,0,0,0,0,0,0,1
1400,4,2,False,False,93,flat,0,0,0,1,0,0,0,0,0
1090,2,2,True,False,89,flat,0,0,0,0,0,0,0,0,1
1260,2,1,False,False,47,flat,0,0,0,0,0,0,1,0,0
1100,2,1,True,False,80,flat,0,0,0,0,0,0,0,0,0
1100,1,1,True,False,65,flat,1,0,0,0,0,0,0,0,0
1450,2,2,True,True,95,flat,0,0,0,1,0,0,0,0,0
1800,3,2,True,True,120,attic,0,0,0,0,0,0,0,0,1
2500,3,2,True,False,105,apartment,1,0,0,0,0,0,0,0,0
2200,3,2,True,True,155,apartment,0,0,0,0,0,0,0,0,1
2000,3,2,True,False,150,apartment,0,0,0,0,0,0,0,0,0
1300,1,1,True,False,45,apartment,0,0,0,0,0,0,0,0,0
2070,3,2,True,False,92,flat,0,0,0,0,0,0,1,0,0
695,2,1,False,False,70,flat,0,0,0,0,1,0,0,0,0
850,3,1,True,False,77,flat,0,0,1,0,0,0,0,0,0
1100,4,2,True,False,110,flat,1,0,0,0,0,0,0,0,0
900,3,2,True,False,90,flat,0,0,0,0,0,0,0,0,1
1420,3,3,True,False,117,flat,1,0,0,0,0,0,0,0,0
650,1,1,True,False,50,flat,0,0,0,0,1,0,0,0,0
1600,5,2,True,False,138,flat,1,0,0,0,0,0,0,0,0
790,3,1,False,False,75,flat,0,0,1,0,0,0,0,0,0
950,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
1600,4,2,True,False,111,flat,0,0,0,1,0,0,0,0,0
1450,4,2,True,False,106,flat,0,0,0,0,0,0,0,1,0
1300,2,1,True,False,73,flat,0,1,0,0,0,0,0,0,0
1050,4,2,True,False,98,flat,1,0,0,0,0,0,0,0,0
850,2,1,False,True,71,flat,0,0,0,0,0,0,0,1,0
850,2,1,False,False,74,flat,1,0,0,0,0,0,0,0,0
690,2,1,False,False,47,flat,0,0,0,0,0,0,0,1,0
875,3,1,False,False,69,flat,0,0,0,0,0,0,0,1,0
1125,2,1,True,True,75,flat,1,0,0,0,0,0,0,0,0
700,1,1,False,False,32,flat,0,0,0,0,0,0,0,0,0
700,2,1,False,False,53,flat,0,0,0,0,0,0,0,0,0
890,1,1,True,False,50,flat,0,0,0,0,0,0,0,0,1
795,3,2,True,True,75,flat,0,0,0,0,0,0,1,0,0
1200,3,2,False,False,70,flat,0,0,0,0,0,0,0,0,0
700,1,1,False,False,40,flat,0,0,0,0,0,0,0,0,0
850,2,1,False,False,50,flat,0,0,0,0,0,0,0,0,0
800,3,1,True,False,80,flat,0,0,0,0,0,0,1,0,0
750,3,1,True,False,80,flat,0,0,1,0,0,0,0,0,0
1150,4,1,True,True,100,flat,0,1,0,0,0,0,0,0,0
1000,3,2,False,True,80,flat,0,0,0,0,0,0,0,1,0
1150,4,1,True,False,90,flat,0,0,0,0,0,0,1,0,0
635,0,1,False,False,37,flat,0,0,0,0,0,0,0,0,0
1595,2,2,True,True,80,flat,0,0,0,0,0,0,1,0,0
1145,2,1,True,False,58,flat,1,0,0,0,0,0,0,0,0
890,2,1,True,False,60,flat,1,0,0,0,0,0,0,0,0
795,0,1,True,False,34,flat,0,0,0,0,0,0,0,0,1
800,1,1,False,False,51,flat,0,1,0,0,0,0,0,0,0
680,1,1,True,False,55,flat,0,0,0,0,0,0,0,0,0
865,2,1,False,False,68,flat,0,1,0,0,0,0,0,0,0
1320,3,2,True,False,94,flat,0,0,0,0,0,0,0,0,1
840,3,1,False,False,66,flat,0,0,0,0,0,0,1,0,0
1450,4,2,True,True,95,flat,1,0,0,0,0,0,0,0,0
850,3,1,True,False,80,flat,0,0,0,0,1,0,0,0,0
1380,4,2,True,True,100,flat,1,0,0,0,0,0,0,0,0
1250,3,2,True,True,86,attic,0,1,0,0,0,0,0,0,0
720,3,1,False,True,60,flat,0,0,0,0,0,0,1,0,0
790,0,1,False,True,36,study,0,0,0,0,0,0,0,0,0
1100,3,1,True,False,80,flat,0,0,0,0,0,0,1,0,0
1200,4,2,False,True,125,flat,0,0,0,0,0,0,0,1,0
1216,3,1,True,False,85,flat,0,0,0,0,0,0,0,0,1
800,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
1150,4,2,True,False,85,flat,0,0,0,0,0,0,0,0,1
1150,4,2,True,False,85,flat,0,0,0,0,0,0,0,0,1
800,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
900,2,1,True,False,72,flat,0,0,0,0,1,0,0,0,0
1000,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
900,1,1,True,True,60,flat,0,0,0,0,0,0,0,0,1
900,1,1,True,True,60,flat,0,0,0,0,0,0,0,0,1
900,3,2,True,False,69,flat,0,0,1,0,0,0,0,0,0
850,3,1,True,False,61,flat,0,0,0,0,0,0,1,0,0
825,2,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
2100,2,2,True,True,92,apartment,1,0,0,0,0,0,0,0,0
890,1,1,True,False,40,flat,0,0,0,0,0,0,0,0,0
1350,4,2,False,False,135,flat,0,1,0,0,0,0,0,0,0
795,0,1,True,False,57,flat,1,0,0,0,0,0,0,0,0
750,2,1,False,False,52,flat,0,1,0,0,0,0,0,0,0
1200,2,1,False,False,80,flat,1,0,0,0,0,0,0,0,0
800,3,1,False,False,64,flat,0,1,0,0,0,0,0,0,0
2000,2,2,True,True,126,flat,0,1,0,0,0,0,0,0,0
950,3,2,True,False,83,flat,0,0,0,1,0,0,0,0,0
750,2,1,False,False,65,flat,0,0,0,0,0,0,0,0,0
800,1,1,True,True,45,flat,0,0,0,0,0,0,0,1,0
750,2,1,True,False,52,flat,0,0,0,0,0,0,0,1,0
800,1,1,True,False,45,flat,1,0,0,0,0,0,0,0,0
750,2,1,True,True,50,flat,0,1,0,0,0,0,0,0,0
800,1,1,True,False,36,flat,0,0,0,0,0,0,0,1,0
685,1,1,False,False,60,study,0,0,0,0,0,0,0,0,0
750,2,1,False,False,50,flat,0,0,0,0,0,0,0,1,0
1250,3,2,True,False,92,flat,1,0,0,0,0,0,0,0,0
1000,2,1,True,False,73,flat,0,0,0,0,0,1,0,0,0
1325,3,2,True,True,106,flat,0,0,0,0,0,1,0,0,0
1100,1,1,True,False,55,apartment,0,0,0,0,0,0,0,0,1
1200,2,1,True,False,72,apartment,1,0,0,0,0,0,0,0,0
800,3,1,True,False,64,flat,1,0,0,0,0,0,0,0,0
1440,4,2,True,True,136,flat,1,0,0,0,0,0,0,0,0
1100,3,2,True,True,125,flat,1,0,0,0,0,0,0,0,0
895,2,1,False,True,63,attic,0,0,0,0,0,0,0,0,0
1100,4,2,True,False,136,flat,0,0,0,0,0,0,1,0,0
1700,3,2,True,False,90,flat,0,0,0,0,0,0,0,0,1
750,1,1,True,True,42,flat,0,0,0,0,0,0,0,0,1
2700,4,3,True,False,170,flat,0,0,0,0,0,0,0,0,1
1220,3,1,True,False,99,flat,0,0,0,0,0,0,0,0,1
700,1,2,False,False,100,flat,0,0,0,0,0,1,0,0,0
995,3,2,False,True,110,flat,0,0,0,0,0,0,0,1,0
1000,3,2,True,False,65,flat,0,0,0,1,0,0,0,0,0
850,2,1,True,False,58,apartment,1,0,0,0,0,0,0,0,0
995,3,2,False,True,109,flat,0,0,0,0,0,0,0,1,0
750,3,1,False,False,60,flat,0,1,0,0,0,0,0,0,0
865,1,1,True,False,60,flat,0,0,0,0,0,0,1,0,0
900,1,1,True,False,46,flat,1,0,0,0,0,0,0,0,0
1000,4,2,True,False,100,flat,0,1,0,0,0,0,0,0,0
1250,2,1,False,False,65,flat,0,1,0,0,0,0,0,0,0
990,3,1,False,False,75,flat,0,0,0,0,0,0,0,0,1
1400,4,2,True,False,124,flat,0,0,0,0,0,0,0,1,0
800,2,1,True,False,65,flat,1,0,0,0,0,0,0,0,0
950,2,1,True,False,56,flat,1,0,0,0,0,0,0,0,0
997,2,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
890,3,1,True,False,50,flat,0,0,0,1,0,0,0,0,0
960,3,1,True,False,76,flat,0,0,0,0,0,0,1,0,0
960,3,1,True,False,90,flat,0,0,0,0,0,0,1,0,0
775,3,1,True,False,65,flat,1,0,0,0,0,0,0,0,0
900,1,1,True,False,46,flat,1,0,0,0,0,0,0,0,0
1400,3,2,True,False,75,flat,1,0,0,0,0,0,0,0,0
950,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
1450,4,2,True,False,120,flat,0,0,0,0,0,0,0,0,1
1750,3,2,True,True,105,flat,0,0,0,0,0,0,1,0,0
1900,2,1,True,False,153,flat,1,0,0,0,0,0,0,0,0
750,1,1,True,False,42,flat,0,0,0,0,0,0,0,0,1
833,1,1,True,False,37,flat,0,0,0,0,0,0,0,0,0
850,2,1,True,False,47,flat,0,0,0,0,0,0,0,0,1
900,2,2,False,False,72,flat,0,0,0,0,0,0,0,0,0
1050,1,1,False,False,50,apartment,0,1,0,0,0,0,0,0,0
800,2,1,False,False,50,flat,0,0,0,0,0,0,0,0,1
780,2,1,False,False,50,flat,0,1,0,0,0,0,0,0,0
790,3,1,True,False,59,flat,0,0,0,0,0,0,1,0,0
990,2,1,True,False,70,flat,0,1,0,0,0,0,0,0,0
850,3,1,True,True,78,flat,0,0,0,0,0,1,0,0,0
1100,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
790,2,1,False,False,65,flat,0,1,0,0,0,0,0,0,0
970,3,2,True,False,80,flat,1,0,0,0,0,0,0,0,0
600,1,1,False,False,30,flat,0,1,0,0,0,0,0,0,0
800,2,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
1100,0,1,False,False,75,flat,0,0,0,0,0,0,0,0,1
925,4,1,True,False,80,flat,0,0,0,0,0,0,0,1,0
1500,5,2,True,False,165,flat,1,0,0,0,0,0,0,0,0
1500,4,2,False,False,128,flat,0,0,0,0,0,0,0,0,1
850,3,1,True,False,72,flat,0,0,0,0,0,0,1,0,0
995,2,1,True,False,50,flat,0,0,0,0,0,0,1,0,0
900,3,1,True,False,54,flat,0,0,0,0,0,0,1,0,0
980,1,1,False,True,90,flat,0,1,0,0,0,0,0,0,0
750,2,1,False,False,30,flat,0,0,0,0,0,0,0,0,0
950,3,1,True,False,100,flat,0,0,0,0,0,0,0,1,0
850,2,1,False,False,60,flat,0,0,0,0,0,0,0,0,0
825,2,1,False,False,47,flat,0,0,0,0,0,0,0,1,0
750,1,1,True,False,50,flat,0,0,0,0,0,0,1,0,0
550,0,1,True,False,25,attic,1,0,0,0,0,0,0,0,0
1550,2,2,True,False,116,flat,0,0,0,0,0,0,0,0,1
890,3,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
800,2,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
900,3,1,True,False,75,flat,0,0,0,0,0,0,0,1,0
1500,2,1,True,True,70,flat,0,0,0,0,0,0,1,0,0
1100,3,1,True,True,90,flat,0,0,0,0,0,0,1,0,0
900,4,1,True,False,80,flat,0,0,0,0,0,0,1,0,0
1500,2,1,True,True,85,apartment,0,0,0,0,0,0,1,0,0
1100,1,1,True,False,50,apartment,0,0,0,0,0,0,1,0,0
1150,2,2,True,False,73,flat,0,0,0,0,0,0,0,0,1
1100,2,1,False,False,70,flat,0,0,0,0,0,0,1,0,0
1000,4,1,True,False,134,flat,0,0,0,0,0,0,0,0,1
2950,3,2,True,False,150,flat,0,0,0,0,0,0,0,0,1
850,2,1,False,True,46,flat,1,0,0,0,0,0,0,0,0
750,3,1,False,False,47,flat,0,0,0,0,0,0,0,1,0
1100,3,2,True,False,100,flat,0,0,0,1,0,0,0,0,0
990,2,1,False,True,50,attic,0,0,0,0,0,0,0,1,0
1600,3,2,False,False,91,flat,0,0,0,0,0,0,0,1,0
1300,2,2,True,False,87,flat,0,0,0,0,0,0,0,1,0
1100,2,2,False,False,47,flat,0,0,0,0,0,0,0,1,0
850,2,1,False,False,60,flat,0,0,0,0,0,0,0,1,0
1150,3,1,True,False,90,flat,0,0,0,0,0,0,0,1,0
1550,4,2,True,True,135,flat,0,0,0,0,0,0,0,1,0
1250,2,1,False,False,76,flat,0,0,0,0,0,0,0,1,0
1050,2,1,False,False,42,flat,0,0,0,0,0,0,0,1,0
975,1,1,False,False,70,flat,0,0,0,0,0,0,0,1,0
1250,2,2,False,True,106,flat,0,0,0,0,0,0,0,1,0
1400,2,2,True,False,99,flat,1,0,0,0,0,0,0,0,0
1800,4,2,False,False,128,flat,1,0,0,0,0,0,0,0,0
1400,2,1,False,False,80,flat,1,0,0,0,0,0,0,0,0
1275,3,2,True,True,81,flat,1,0,0,0,0,0,0,0,0
2250,2,2,True,False,110,flat,1,0,0,0,0,0,0,0,0
1450,3,2,True,False,84,apartment,1,0,0,0,0,0,0,0,0
1200,2,1,True,False,95,flat,1,0,0,0,0,0,0,0,0
1300,4,2,True,True,110,flat,1,0,0,0,0,0,0,0,0
1800,3,2,True,False,115,flat,1,0,0,0,0,0,0,0,0
2450,0,2,True,True,150,attic,1,0,0,0,0,0,0,0,0
1700,3,2,True,False,144,flat,1,0,0,0,0,0,0,0,0
1450,4,1,False,False,128,apartment,1,0,0,0,0,0,0,0,0
2500,2,2,True,False,105,apartment,1,0,0,0,0,0,0,0,0
1900,2,2,True,False,85,flat,1,0,0,0,0,0,0,0,0
2200,3,2,True,False,100,apartment,1,0,0,0,0,0,0,0,0
1750,2,2,True,False,115,flat,1,0,0,0,0,0,0,0,0
2500,3,2,True,True,100,flat,1,0,0,0,0,0,0,0,0
1290,4,2,True,True,100,flat,1,0,0,0,0,0,0,0,0
1500,2,1,True,False,62,apartment,1,0,0,0,0,0,0,0,0
1250,2,2,True,True,76,flat,1,0,0,0,0,0,0,0,0
1250,4,2,True,False,81,flat,1,0,0,0,0,0,0,0,0
1900,2,2,True,False,100,flat,1,0,0,0,0,0,0,0,0
2100,3,2,True,True,85,flat,1,0,0,0,0,0,0,0,0
1600,3,1,True,True,80,flat,1,0,0,0,0,0,0,0,0
1750,3,2,True,True,100,attic,1,0,0,0,0,0,0,0,0
1241,2,2,True,False,95,flat,1,0,0,0,0,0,0,0,0
1650,3,2,True,False,105,flat,1,0,0,0,0,0,0,0,0
1750,2,1,True,True,65,attic,1,0,0,0,0,0,0,0,0
1200,1,1,True,False,53,apartment,1,0,0,0,0,0,0,0,0
1450,2,1,False,False,70,flat,1,0,0,0,0,0,0,0,0
2100,4,2,True,False,116,apartment,1,0,0,0,0,0,0,0,0
1320,3,2,True,False,102,flat,1,0,0,0,0,0,0,0,0
1200,2,1,True,False,55,flat,1,0,0,0,0,0,0,0,0
1300,3,2,True,False,105,flat,1,0,0,0,0,0,0,0,0
2000,6,3,True,True,174,flat,1,0,0,0,0,0,0,0,0
1400,1,1,True,True,56,attic,1,0,0,0,0,0,0,0,0
1900,3,2,True,False,90,flat,1,0,0,0,0,0,0,0,0
1450,2,1,True,False,85,flat,1,0,0,0,0,0,0,0,0
2970,5,5,True,False,246,flat,1,0,0,0,0,0,0,0,0
1200,2,2,True,False,65,flat,1,0,0,0,0,0,0,0,0
1350,3,2,True,True,100,flat,1,0,0,0,0,0,0,0,0
1272,1,1,True,False,67,apartment,1,0,0,0,0,0,0,0,0
1185,2,1,False,False,75,flat,1,0,0,0,0,0,0,0,0
1900,5,2,True,False,139,apartment,1,0,0,0,0,0,0,0,0
1500,2,1,True,True,60,apartment,1,0,0,0,0,0,0,0,0
1297,3,2,True,False,100,flat,1,0,0,0,0,0,0,0,0
1700,1,1,True,True,80,attic,1,0,0,0,0,0,0,0,0
1500,5,2,True,False,175,flat,1,0,0,0,0,0,0,0,0
1290,3,2,True,True,85,attic,1,0,0,0,0,0,0,0,0
